"date","wm_yr_wk","wday","month","year","d","evento","Vendas_do_dia","week_group"
"2012-05-23",11217,5,5,2012,"d_481",0,0,1
"2012-05-24",11217,6,5,2012,"d_482",0,0,1
"2012-05-25",11217,7,5,2012,"d_483",0,1,1
"2012-05-26",11218,1,5,2012,"d_484",0,2,0
"2012-05-27",11218,2,5,2012,"d_485",0,1,0
"2012-05-28",11218,3,5,2012,"d_486",1,3,1
"2012-05-29",11218,4,5,2012,"d_487",0,1,1
"2012-05-30",11218,5,5,2012,"d_488",0,2,1
"2012-05-31",11218,6,5,2012,"d_489",0,2,1
"2012-06-01",11218,7,6,2012,"d_490",0,0,1
"2012-06-02",11219,1,6,2012,"d_491",0,2,0
"2012-06-03",11219,2,6,2012,"d_492",0,2,0
"2012-06-04",11219,3,6,2012,"d_493",0,2,1
"2012-06-05",11219,4,6,2012,"d_494",0,0,1
"2012-06-06",11219,5,6,2012,"d_495",0,0,1
"2012-06-07",11219,6,6,2012,"d_496",0,1,1
"2012-06-08",11219,7,6,2012,"d_497",0,0,1
"2012-06-09",11220,1,6,2012,"d_498",0,0,0
"2012-06-10",11220,2,6,2012,"d_499",0,1,0
"2012-06-11",11220,3,6,2012,"d_500",0,0,1
"2012-06-12",11220,4,6,2012,"d_501",1,0,1
"2012-06-13",11220,5,6,2012,"d_502",0,0,1
"2012-06-14",11220,6,6,2012,"d_503",0,0,1
"2012-06-15",11220,7,6,2012,"d_504",0,3,1
"2012-06-16",11221,1,6,2012,"d_505",0,1,0
"2012-06-17",11221,2,6,2012,"d_506",1,0,0
"2012-06-18",11221,3,6,2012,"d_507",0,3,1
"2012-06-19",11221,4,6,2012,"d_508",0,1,1
"2012-06-20",11221,5,6,2012,"d_509",0,4,1
"2012-06-21",11221,6,6,2012,"d_510",1,1,1
"2012-06-22",11221,7,6,2012,"d_511",0,3,1
"2012-06-23",11222,1,6,2012,"d_512",0,2,0
"2012-06-24",11222,2,6,2012,"d_513",0,3,0
"2012-06-25",11222,3,6,2012,"d_514",0,2,1
"2012-06-26",11222,4,6,2012,"d_515",0,1,1
"2012-06-27",11222,5,6,2012,"d_516",0,1,1
"2012-06-28",11222,6,6,2012,"d_517",0,1,1
"2012-06-29",11222,7,6,2012,"d_518",0,0,1
"2012-06-30",11223,1,6,2012,"d_519",0,1,0
"2012-07-01",11223,2,7,2012,"d_520",0,1,0
"2012-07-02",11223,3,7,2012,"d_521",0,3,1
"2012-07-03",11223,4,7,2012,"d_522",0,0,1
"2012-07-04",11223,5,7,2012,"d_523",1,0,1
"2012-07-05",11223,6,7,2012,"d_524",0,0,1
"2012-07-06",11223,7,7,2012,"d_525",0,0,1
"2012-07-07",11224,1,7,2012,"d_526",0,1,0
"2012-07-08",11224,2,7,2012,"d_527",0,0,0
"2012-07-09",11224,3,7,2012,"d_528",0,4,1
"2012-07-10",11224,4,7,2012,"d_529",0,4,1
"2012-07-11",11224,5,7,2012,"d_530",0,0,1
"2012-07-12",11224,6,7,2012,"d_531",0,2,1
"2012-07-13",11224,7,7,2012,"d_532",0,2,1
"2012-07-14",11225,1,7,2012,"d_533",0,1,0
"2012-07-15",11225,2,7,2012,"d_534",0,0,0
"2012-07-16",11225,3,7,2012,"d_535",0,2,1
"2012-07-17",11225,4,7,2012,"d_536",0,0,1
"2012-07-18",11225,5,7,2012,"d_537",0,0,1
"2012-07-19",11225,6,7,2012,"d_538",0,0,1
"2012-07-20",11225,7,7,2012,"d_539",1,0,1
"2012-07-21",11226,1,7,2012,"d_540",0,1,0
"2012-07-22",11226,2,7,2012,"d_541",0,0,0
"2012-07-23",11226,3,7,2012,"d_542",0,1,1
"2012-07-24",11226,4,7,2012,"d_543",0,2,1
"2012-07-25",11226,5,7,2012,"d_544",0,0,1
"2012-07-26",11226,6,7,2012,"d_545",0,0,1
"2012-07-27",11226,7,7,2012,"d_546",0,3,1
"2012-07-28",11227,1,7,2012,"d_547",0,1,0
"2012-07-29",11227,2,7,2012,"d_548",0,5,0
"2012-07-30",11227,3,7,2012,"d_549",0,2,1
"2012-07-31",11227,4,7,2012,"d_550",0,1,1
"2012-08-01",11227,5,8,2012,"d_551",0,7,1
"2012-08-02",11227,6,8,2012,"d_552",0,2,1
"2012-08-03",11227,7,8,2012,"d_553",0,0,1
"2012-08-04",11228,1,8,2012,"d_554",0,3,0
"2012-08-05",11228,2,8,2012,"d_555",0,0,0
"2012-08-06",11228,3,8,2012,"d_556",0,2,1
"2012-08-07",11228,4,8,2012,"d_557",0,0,1
"2012-08-08",11228,5,8,2012,"d_558",0,4,1
"2012-08-09",11228,6,8,2012,"d_559",0,1,1
"2012-08-10",11228,7,8,2012,"d_560",0,1,1
"2012-08-11",11229,1,8,2012,"d_561",0,0,0
"2012-08-12",11229,2,8,2012,"d_562",0,1,0
"2012-08-13",11229,3,8,2012,"d_563",0,0,1
"2012-08-14",11229,4,8,2012,"d_564",0,0,1
"2012-08-15",11229,5,8,2012,"d_565",0,1,1
"2012-08-16",11229,6,8,2012,"d_566",0,0,1
"2012-08-17",11229,7,8,2012,"d_567",0,0,1
"2012-08-18",11230,1,8,2012,"d_568",0,0,0
"2012-08-19",11230,2,8,2012,"d_569",1,2,0
"2012-08-20",11230,3,8,2012,"d_570",0,2,1
"2012-08-21",11230,4,8,2012,"d_571",0,0,1
"2012-08-22",11230,5,8,2012,"d_572",0,3,1
"2012-08-23",11230,6,8,2012,"d_573",0,1,1
"2012-08-24",11230,7,8,2012,"d_574",0,0,1
"2012-08-25",11231,1,8,2012,"d_575",0,1,0
"2012-08-26",11231,2,8,2012,"d_576",0,5,0
"2012-08-27",11231,3,8,2012,"d_577",0,0,1
"2012-08-28",11231,4,8,2012,"d_578",0,0,1
"2012-08-29",11231,5,8,2012,"d_579",0,0,1
"2012-08-30",11231,6,8,2012,"d_580",0,2,1
"2012-08-31",11231,7,8,2012,"d_581",0,2,1
"2012-09-01",11232,1,9,2012,"d_582",0,0,0
"2012-09-02",11232,2,9,2012,"d_583",0,1,0
"2012-09-03",11232,3,9,2012,"d_584",1,0,1
"2012-09-04",11232,4,9,2012,"d_585",0,3,1
"2012-09-05",11232,5,9,2012,"d_586",0,0,1
"2012-09-06",11232,6,9,2012,"d_587",0,2,1
"2012-09-07",11232,7,9,2012,"d_588",0,0,1
"2012-09-08",11233,1,9,2012,"d_589",0,1,0
"2012-09-09",11233,2,9,2012,"d_590",0,3,0
"2012-09-10",11233,3,9,2012,"d_591",0,4,1
"2012-09-11",11233,4,9,2012,"d_592",0,0,1
"2012-09-12",11233,5,9,2012,"d_593",0,1,1
"2012-09-13",11233,6,9,2012,"d_594",0,0,1
"2012-09-14",11233,7,9,2012,"d_595",0,0,1
"2012-09-15",11234,1,9,2012,"d_596",0,1,0
"2012-09-16",11234,2,9,2012,"d_597",0,0,0
"2012-09-17",11234,3,9,2012,"d_598",0,0,1
"2012-09-18",11234,4,9,2012,"d_599",0,0,1
"2012-09-19",11234,5,9,2012,"d_600",0,1,1
"2012-09-20",11234,6,9,2012,"d_601",0,1,1
"2012-09-21",11234,7,9,2012,"d_602",0,2,1
"2012-09-22",11235,1,9,2012,"d_603",0,0,0
"2012-09-23",11235,2,9,2012,"d_604",0,4,0
"2012-09-24",11235,3,9,2012,"d_605",0,2,1
"2012-09-25",11235,4,9,2012,"d_606",0,2,1
"2012-09-26",11235,5,9,2012,"d_607",0,2,1
"2012-09-27",11235,6,9,2012,"d_608",0,1,1
"2012-09-28",11235,7,9,2012,"d_609",0,3,1
"2012-09-29",11236,1,9,2012,"d_610",0,2,0
"2012-09-30",11236,2,9,2012,"d_611",0,1,0
"2012-10-01",11236,3,10,2012,"d_612",0,5,1
"2012-10-02",11236,4,10,2012,"d_613",0,2,1
"2012-10-03",11236,5,10,2012,"d_614",0,4,1
"2012-10-04",11236,6,10,2012,"d_615",0,1,1
"2012-10-05",11236,7,10,2012,"d_616",0,0,1
"2012-10-06",11237,1,10,2012,"d_617",0,3,0
"2012-10-07",11237,2,10,2012,"d_618",0,1,0
"2012-10-08",11237,3,10,2012,"d_619",1,1,1
"2012-10-09",11237,4,10,2012,"d_620",0,2,1
"2012-10-10",11237,5,10,2012,"d_621",0,2,1
"2012-10-11",11237,6,10,2012,"d_622",0,1,1
"2012-10-12",11237,7,10,2012,"d_623",0,1,1
"2012-10-13",11238,1,10,2012,"d_624",0,6,0
"2012-10-14",11238,2,10,2012,"d_625",0,3,0
"2012-10-15",11238,3,10,2012,"d_626",0,5,1
"2012-10-16",11238,4,10,2012,"d_627",0,2,1
"2012-10-17",11238,5,10,2012,"d_628",0,3,1
"2012-10-18",11238,6,10,2012,"d_629",0,4,1
"2012-10-19",11238,7,10,2012,"d_630",0,3,1
"2012-10-20",11239,1,10,2012,"d_631",0,4,0
"2012-10-21",11239,2,10,2012,"d_632",0,4,0
"2012-10-22",11239,3,10,2012,"d_633",0,0,1
"2012-10-23",11239,4,10,2012,"d_634",0,1,1
"2012-10-24",11239,5,10,2012,"d_635",0,2,1
"2012-10-25",11239,6,10,2012,"d_636",0,1,1
"2012-10-26",11239,7,10,2012,"d_637",1,3,1
"2012-10-27",11240,1,10,2012,"d_638",0,2,0
"2012-10-28",11240,2,10,2012,"d_639",0,7,0
"2012-10-29",11240,3,10,2012,"d_640",0,13,1
"2012-10-30",11240,4,10,2012,"d_641",0,4,1
"2012-10-31",11240,5,10,2012,"d_642",1,2,1
"2012-11-01",11240,6,11,2012,"d_643",0,7,1
"2012-11-02",11240,7,11,2012,"d_644",0,1,1
"2012-11-03",11241,1,11,2012,"d_645",0,2,0
"2012-11-04",11241,2,11,2012,"d_646",0,3,0
"2012-11-05",11241,3,11,2012,"d_647",0,0,1
"2012-11-06",11241,4,11,2012,"d_648",0,2,1
"2012-11-07",11241,5,11,2012,"d_649",0,0,1
"2012-11-08",11241,6,11,2012,"d_650",0,4,1
"2012-11-09",11241,7,11,2012,"d_651",0,5,1
"2012-11-10",11242,1,11,2012,"d_652",0,5,0
"2012-11-11",11242,2,11,2012,"d_653",1,4,0
"2012-11-12",11242,3,11,2012,"d_654",0,7,1
"2012-11-13",11242,4,11,2012,"d_655",0,5,1
"2012-11-14",11242,5,11,2012,"d_656",0,1,1
"2012-11-15",11242,6,11,2012,"d_657",0,4,1
"2012-11-16",11242,7,11,2012,"d_658",0,1,1
"2012-11-17",11243,1,11,2012,"d_659",0,2,0
"2012-11-18",11243,2,11,2012,"d_660",0,3,0
"2012-11-19",11243,3,11,2012,"d_661",0,3,1
"2012-11-20",11243,4,11,2012,"d_662",0,1,1
"2012-11-21",11243,5,11,2012,"d_663",0,4,1
"2012-11-22",11243,6,11,2012,"d_664",1,0,1
"2012-11-23",11243,7,11,2012,"d_665",0,2,1
"2012-11-24",11244,1,11,2012,"d_666",0,3,0
"2012-11-25",11244,2,11,2012,"d_667",0,15,0
"2012-11-26",11244,3,11,2012,"d_668",0,2,1
"2012-11-27",11244,4,11,2012,"d_669",0,0,1
"2012-11-28",11244,5,11,2012,"d_670",0,1,1
"2012-11-29",11244,6,11,2012,"d_671",0,1,1
"2012-11-30",11244,7,11,2012,"d_672",0,2,1
"2012-12-01",11245,1,12,2012,"d_673",0,4,0
"2012-12-02",11245,2,12,2012,"d_674",0,2,0
"2012-12-03",11245,3,12,2012,"d_675",0,4,1
"2012-12-04",11245,4,12,2012,"d_676",0,1,1
"2012-12-05",11245,5,12,2012,"d_677",0,1,1
"2012-12-06",11245,6,12,2012,"d_678",0,3,1
"2012-12-07",11245,7,12,2012,"d_679",0,1,1
"2012-12-08",11246,1,12,2012,"d_680",0,5,0
"2012-12-09",11246,2,12,2012,"d_681",0,5,0
"2012-12-10",11246,3,12,2012,"d_682",0,0,1
"2012-12-11",11246,4,12,2012,"d_683",0,2,1
"2012-12-12",11246,5,12,2012,"d_684",0,1,1
"2012-12-13",11246,6,12,2012,"d_685",0,5,1
"2012-12-14",11246,7,12,2012,"d_686",0,2,1
"2012-12-15",11247,1,12,2012,"d_687",0,1,0
"2012-12-16",11247,2,12,2012,"d_688",1,0,0
"2012-12-17",11247,3,12,2012,"d_689",0,5,1
"2012-12-18",11247,4,12,2012,"d_690",0,1,1
"2012-12-19",11247,5,12,2012,"d_691",0,5,1
"2012-12-20",11247,6,12,2012,"d_692",0,1,1
"2012-12-21",11247,7,12,2012,"d_693",0,2,1
"2012-12-22",11248,1,12,2012,"d_694",0,6,0
"2012-12-23",11248,2,12,2012,"d_695",0,2,0
"2012-12-24",11248,3,12,2012,"d_696",0,1,1
"2012-12-25",11248,4,12,2012,"d_697",1,0,1
"2012-12-26",11248,5,12,2012,"d_698",0,3,1
"2012-12-27",11248,6,12,2012,"d_699",0,0,1
"2012-12-28",11248,7,12,2012,"d_700",0,5,1
"2012-12-29",11249,1,12,2012,"d_701",0,3,0
"2012-12-30",11249,2,12,2012,"d_702",0,1,0
"2012-12-31",11249,3,12,2012,"d_703",0,1,1
"2013-01-01",11249,4,1,2013,"d_704",1,1,1
"2013-01-02",11249,5,1,2013,"d_705",0,3,1
"2013-01-03",11249,6,1,2013,"d_706",0,3,1
"2013-01-04",11249,7,1,2013,"d_707",0,5,1
"2013-01-05",11250,1,1,2013,"d_708",0,2,0
"2013-01-06",11250,2,1,2013,"d_709",0,4,0
"2013-01-07",11250,3,1,2013,"d_710",1,2,1
"2013-01-08",11250,4,1,2013,"d_711",0,1,1
"2013-01-09",11250,5,1,2013,"d_712",0,0,1
"2013-01-10",11250,6,1,2013,"d_713",0,2,1
"2013-01-11",11250,7,1,2013,"d_714",0,4,1
"2013-01-12",11251,1,1,2013,"d_715",0,2,0
"2013-01-13",11251,2,1,2013,"d_716",0,5,0
"2013-01-14",11251,3,1,2013,"d_717",0,1,1
"2013-01-15",11251,4,1,2013,"d_718",0,1,1
"2013-01-16",11251,5,1,2013,"d_719",0,2,1
"2013-01-17",11251,6,1,2013,"d_720",0,6,1
"2013-01-18",11251,7,1,2013,"d_721",0,0,1
"2013-01-19",11252,1,1,2013,"d_722",0,0,0
"2013-01-20",11252,2,1,2013,"d_723",0,5,0
"2013-01-21",11252,3,1,2013,"d_724",1,2,1
"2013-01-22",11252,4,1,2013,"d_725",0,4,1
"2013-01-23",11252,5,1,2013,"d_726",0,3,1
"2013-01-24",11252,6,1,2013,"d_727",0,1,1
"2013-01-25",11252,7,1,2013,"d_728",0,3,1
"2013-01-26",11301,1,1,2013,"d_729",0,8,0
"2013-01-27",11301,2,1,2013,"d_730",0,1,0
"2013-01-28",11301,3,1,2013,"d_731",0,2,1
"2013-01-29",11301,4,1,2013,"d_732",0,0,1
"2013-01-30",11301,5,1,2013,"d_733",0,3,1
"2013-01-31",11301,6,1,2013,"d_734",0,2,1
"2013-02-01",11301,7,2,2013,"d_735",0,7,1
"2013-02-02",11302,1,2,2013,"d_736",0,4,0
"2013-02-03",11302,2,2,2013,"d_737",1,3,0
"2013-02-04",11302,3,2,2013,"d_738",0,2,1
"2013-02-05",11302,4,2,2013,"d_739",0,1,1
"2013-02-06",11302,5,2,2013,"d_740",0,5,1
"2013-02-07",11302,6,2,2013,"d_741",0,7,1
"2013-02-08",11302,7,2,2013,"d_742",0,3,1
"2013-02-09",11303,1,2,2013,"d_743",0,0,0
"2013-02-10",11303,2,2,2013,"d_744",0,3,0
"2013-02-11",11303,3,2,2013,"d_745",0,4,1
"2013-02-12",11303,4,2,2013,"d_746",0,4,1
"2013-02-13",11303,5,2,2013,"d_747",1,4,1
"2013-02-14",11303,6,2,2013,"d_748",1,3,1
"2013-02-15",11303,7,2,2013,"d_749",0,0,1
"2013-02-16",11304,1,2,2013,"d_750",0,1,0
"2013-02-17",11304,2,2,2013,"d_751",0,4,0
"2013-02-18",11304,3,2,2013,"d_752",1,0,1
"2013-02-19",11304,4,2,2013,"d_753",0,2,1
"2013-02-20",11304,5,2,2013,"d_754",1,1,1
"2013-02-21",11304,6,2,2013,"d_755",0,0,1
"2013-02-22",11304,7,2,2013,"d_756",0,4,1
"2013-02-23",11305,1,2,2013,"d_757",0,0,0
"2013-02-24",11305,2,2,2013,"d_758",1,2,0
"2013-02-25",11305,3,2,2013,"d_759",0,3,1
"2013-02-26",11305,4,2,2013,"d_760",0,4,1
"2013-02-27",11305,5,2,2013,"d_761",0,3,1
"2013-02-28",11305,6,2,2013,"d_762",0,3,1
"2013-03-01",11305,7,3,2013,"d_763",0,1,1
"2013-03-02",11306,1,3,2013,"d_764",0,4,0
"2013-03-03",11306,2,3,2013,"d_765",0,2,0
"2013-03-04",11306,3,3,2013,"d_766",0,1,1
"2013-03-05",11306,4,3,2013,"d_767",0,3,1
"2013-03-06",11306,5,3,2013,"d_768",0,4,1
"2013-03-07",11306,6,3,2013,"d_769",0,1,1
"2013-03-08",11306,7,3,2013,"d_770",0,4,1
"2013-03-09",11307,1,3,2013,"d_771",0,5,0
"2013-03-10",11307,2,3,2013,"d_772",0,4,0
"2013-03-11",11307,3,3,2013,"d_773",0,1,1
"2013-03-12",11307,4,3,2013,"d_774",0,5,1
"2013-03-13",11307,5,3,2013,"d_775",0,5,1
"2013-03-14",11307,6,3,2013,"d_776",0,7,1
"2013-03-15",11307,7,3,2013,"d_777",0,1,1
"2013-03-16",11308,1,3,2013,"d_778",0,2,0
"2013-03-17",11308,2,3,2013,"d_779",1,1,0
"2013-03-18",11308,3,3,2013,"d_780",0,1,1
"2013-03-19",11308,4,3,2013,"d_781",0,2,1
"2013-03-20",11308,5,3,2013,"d_782",0,3,1
"2013-03-21",11308,6,3,2013,"d_783",0,3,1
"2013-03-22",11308,7,3,2013,"d_784",0,6,1
"2013-03-23",11309,1,3,2013,"d_785",0,2,0
"2013-03-24",11309,2,3,2013,"d_786",0,5,0
"2013-03-25",11309,3,3,2013,"d_787",0,1,1
"2013-03-26",11309,4,3,2013,"d_788",0,2,1
"2013-03-27",11309,5,3,2013,"d_789",0,4,1
"2013-03-28",11309,6,3,2013,"d_790",0,1,1
"2013-03-29",11309,7,3,2013,"d_791",0,1,1
"2013-03-30",11310,1,3,2013,"d_792",0,0,0
"2013-03-31",11310,2,3,2013,"d_793",1,2,0
"2013-04-01",11310,3,4,2013,"d_794",0,0,1
"2013-04-02",11310,4,4,2013,"d_795",1,1,1
"2013-04-03",11310,5,4,2013,"d_796",0,1,1
"2013-04-04",11310,6,4,2013,"d_797",0,11,1
"2013-04-05",11310,7,4,2013,"d_798",0,0,1
"2013-04-06",11311,1,4,2013,"d_799",0,4,0
"2013-04-07",11311,2,4,2013,"d_800",0,1,0
"2013-04-08",11311,3,4,2013,"d_801",0,4,1
"2013-04-09",11311,4,4,2013,"d_802",0,1,1
"2013-04-10",11311,5,4,2013,"d_803",0,2,1
"2013-04-11",11311,6,4,2013,"d_804",0,1,1
"2013-04-12",11311,7,4,2013,"d_805",0,1,1
"2013-04-13",11312,1,4,2013,"d_806",0,1,0
"2013-04-14",11312,2,4,2013,"d_807",0,2,0
"2013-04-15",11312,3,4,2013,"d_808",0,0,1
"2013-04-16",11312,4,4,2013,"d_809",0,2,1
"2013-04-17",11312,5,4,2013,"d_810",0,3,1
"2013-04-18",11312,6,4,2013,"d_811",0,2,1
"2013-04-19",11312,7,4,2013,"d_812",0,1,1
"2013-04-20",11313,1,4,2013,"d_813",0,0,0
"2013-04-21",11313,2,4,2013,"d_814",0,3,0
"2013-04-22",11313,3,4,2013,"d_815",0,2,1
"2013-04-23",11313,4,4,2013,"d_816",0,0,1
"2013-04-24",11313,5,4,2013,"d_817",0,7,1
"2013-04-25",11313,6,4,2013,"d_818",0,4,1
"2013-04-26",11313,7,4,2013,"d_819",0,2,1
"2013-04-27",11314,1,4,2013,"d_820",0,0,0
"2013-04-28",11314,2,4,2013,"d_821",0,4,0
"2013-04-29",11314,3,4,2013,"d_822",0,1,1
"2013-04-30",11314,4,4,2013,"d_823",0,0,1
"2013-05-01",11314,5,5,2013,"d_824",0,1,1
"2013-05-02",11314,6,5,2013,"d_825",0,1,1
"2013-05-03",11314,7,5,2013,"d_826",0,1,1
"2013-05-04",11315,1,5,2013,"d_827",0,0,0
"2013-05-05",11315,2,5,2013,"d_828",1,0,0
"2013-05-06",11315,3,5,2013,"d_829",0,0,1
"2013-05-07",11315,4,5,2013,"d_830",0,1,1
"2013-05-08",11315,5,5,2013,"d_831",0,1,1
"2013-05-09",11315,6,5,2013,"d_832",0,1,1
"2013-05-10",11315,7,5,2013,"d_833",0,1,1
"2013-05-11",11316,1,5,2013,"d_834",0,5,0
"2013-05-12",11316,2,5,2013,"d_835",1,4,0
"2013-05-13",11316,3,5,2013,"d_836",0,1,1
"2013-05-14",11316,4,5,2013,"d_837",0,2,1
"2013-05-15",11316,5,5,2013,"d_838",0,3,1
"2013-05-16",11316,6,5,2013,"d_839",0,2,1
"2013-05-17",11316,7,5,2013,"d_840",0,0,1
"2013-05-18",11317,1,5,2013,"d_841",0,2,0
"2013-05-19",11317,2,5,2013,"d_842",0,4,0
"2013-05-20",11317,3,5,2013,"d_843",0,4,1
"2013-05-21",11317,4,5,2013,"d_844",0,2,1
"2013-05-22",11317,5,5,2013,"d_845",0,4,1
"2013-05-23",11317,6,5,2013,"d_846",0,3,1
"2013-05-24",11317,7,5,2013,"d_847",0,4,1
"2013-05-25",11318,1,5,2013,"d_848",0,0,0
"2013-05-26",11318,2,5,2013,"d_849",0,2,0
"2013-05-27",11318,3,5,2013,"d_850",1,2,1
"2013-05-28",11318,4,5,2013,"d_851",0,0,1
"2013-05-29",11318,5,5,2013,"d_852",0,4,1
"2013-05-30",11318,6,5,2013,"d_853",0,0,1
"2013-05-31",11318,7,5,2013,"d_854",0,3,1
"2013-06-01",11319,1,6,2013,"d_855",0,4,0
"2013-06-02",11319,2,6,2013,"d_856",0,1,0
"2013-06-03",11319,3,6,2013,"d_857",0,3,1
"2013-06-04",11319,4,6,2013,"d_858",0,1,1
"2013-06-05",11319,5,6,2013,"d_859",0,0,1
"2013-06-06",11319,6,6,2013,"d_860",1,0,1
"2013-06-07",11319,7,6,2013,"d_861",0,1,1
"2013-06-08",11320,1,6,2013,"d_862",0,0,0
"2013-06-09",11320,2,6,2013,"d_863",0,6,0
"2013-06-10",11320,3,6,2013,"d_864",0,3,1
"2013-06-11",11320,4,6,2013,"d_865",0,2,1
"2013-06-12",11320,5,6,2013,"d_866",0,3,1
"2013-06-13",11320,6,6,2013,"d_867",0,1,1
"2013-06-14",11320,7,6,2013,"d_868",0,2,1
"2013-06-15",11321,1,6,2013,"d_869",0,1,0
"2013-06-16",11321,2,6,2013,"d_870",1,1,0
"2013-06-17",11321,3,6,2013,"d_871",0,0,1
"2013-06-18",11321,4,6,2013,"d_872",0,0,1
"2013-06-19",11321,5,6,2013,"d_873",0,1,1
"2013-06-20",11321,6,6,2013,"d_874",1,0,1
"2013-06-21",11321,7,6,2013,"d_875",0,5,1
"2013-06-22",11322,1,6,2013,"d_876",0,1,0
"2013-06-23",11322,2,6,2013,"d_877",0,2,0
"2013-06-24",11322,3,6,2013,"d_878",0,2,1
"2013-06-25",11322,4,6,2013,"d_879",0,0,1
"2013-06-26",11322,5,6,2013,"d_880",0,1,1
"2013-06-27",11322,6,6,2013,"d_881",0,1,1
"2013-06-28",11322,7,6,2013,"d_882",0,1,1
"2013-06-29",11323,1,6,2013,"d_883",0,2,0
"2013-06-30",11323,2,6,2013,"d_884",0,0,0
"2013-07-01",11323,3,7,2013,"d_885",0,2,1
"2013-07-02",11323,4,7,2013,"d_886",0,0,1
"2013-07-03",11323,5,7,2013,"d_887",0,1,1
"2013-07-04",11323,6,7,2013,"d_888",1,0,1
"2013-07-05",11323,7,7,2013,"d_889",0,2,1
"2013-07-06",11324,1,7,2013,"d_890",0,0,0
"2013-07-07",11324,2,7,2013,"d_891",0,0,0
"2013-07-08",11324,3,7,2013,"d_892",0,1,1
"2013-07-09",11324,4,7,2013,"d_893",1,1,1
"2013-07-10",11324,5,7,2013,"d_894",0,0,1
"2013-07-11",11324,6,7,2013,"d_895",0,1,1
"2013-07-12",11324,7,7,2013,"d_896",0,3,1
"2013-07-13",11325,1,7,2013,"d_897",0,1,0
"2013-07-14",11325,2,7,2013,"d_898",0,1,0
"2013-07-15",11325,3,7,2013,"d_899",0,4,1
"2013-07-16",11325,4,7,2013,"d_900",0,0,1
"2013-07-17",11325,5,7,2013,"d_901",0,1,1
"2013-07-18",11325,6,7,2013,"d_902",0,1,1
"2013-07-19",11325,7,7,2013,"d_903",0,0,1
"2013-07-20",11326,1,7,2013,"d_904",0,2,0
"2013-07-21",11326,2,7,2013,"d_905",0,1,0
"2013-07-22",11326,3,7,2013,"d_906",0,2,1
"2013-07-23",11326,4,7,2013,"d_907",0,1,1
"2013-07-24",11326,5,7,2013,"d_908",0,0,1
"2013-07-25",11326,6,7,2013,"d_909",0,0,1
"2013-07-26",11326,7,7,2013,"d_910",0,1,1
"2013-07-27",11327,1,7,2013,"d_911",0,3,0
"2013-07-28",11327,2,7,2013,"d_912",0,2,0
"2013-07-29",11327,3,7,2013,"d_913",0,3,1
"2013-07-30",11327,4,7,2013,"d_914",0,0,1
"2013-07-31",11327,5,7,2013,"d_915",0,2,1
"2013-08-01",11327,6,8,2013,"d_916",0,0,1
"2013-08-02",11327,7,8,2013,"d_917",0,0,1
"2013-08-03",11328,1,8,2013,"d_918",0,0,0
"2013-08-04",11328,2,8,2013,"d_919",0,1,0
"2013-08-05",11328,3,8,2013,"d_920",0,1,1
"2013-08-06",11328,4,8,2013,"d_921",0,0,1
"2013-08-07",11328,5,8,2013,"d_922",0,1,1
"2013-08-08",11328,6,8,2013,"d_923",1,0,1
"2013-08-09",11328,7,8,2013,"d_924",0,1,1
"2013-08-10",11329,1,8,2013,"d_925",0,0,0
"2013-08-11",11329,2,8,2013,"d_926",0,5,0
"2013-08-12",11329,3,8,2013,"d_927",0,3,1
"2013-08-13",11329,4,8,2013,"d_928",0,0,1
"2013-08-14",11329,5,8,2013,"d_929",0,0,1
"2013-08-15",11329,6,8,2013,"d_930",0,0,1
"2013-08-16",11329,7,8,2013,"d_931",0,0,1
"2013-08-17",11330,1,8,2013,"d_932",0,2,0
"2013-08-18",11330,2,8,2013,"d_933",0,0,0
"2013-08-19",11330,3,8,2013,"d_934",0,1,1
"2013-08-20",11330,4,8,2013,"d_935",0,3,1
"2013-08-21",11330,5,8,2013,"d_936",0,0,1
"2013-08-22",11330,6,8,2013,"d_937",0,2,1
"2013-08-23",11330,7,8,2013,"d_938",0,0,1
"2013-08-24",11331,1,8,2013,"d_939",0,6,0
"2013-08-25",11331,2,8,2013,"d_940",0,2,0
"2013-08-26",11331,3,8,2013,"d_941",0,0,1
"2013-08-27",11331,4,8,2013,"d_942",0,0,1
"2013-08-28",11331,5,8,2013,"d_943",0,0,1
"2013-08-29",11331,6,8,2013,"d_944",0,2,1
"2013-08-30",11331,7,8,2013,"d_945",0,1,1
"2013-08-31",11332,1,8,2013,"d_946",0,0,0
"2013-09-01",11332,2,9,2013,"d_947",0,0,0
"2013-09-02",11332,3,9,2013,"d_948",1,1,1
"2013-09-03",11332,4,9,2013,"d_949",0,2,1
"2013-09-04",11332,5,9,2013,"d_950",0,5,1
"2013-09-05",11332,6,9,2013,"d_951",0,2,1
"2013-09-06",11332,7,9,2013,"d_952",0,1,1
"2013-09-07",11333,1,9,2013,"d_953",0,3,0
"2013-09-08",11333,2,9,2013,"d_954",0,1,0
"2013-09-09",11333,3,9,2013,"d_955",0,1,1
"2013-09-10",11333,4,9,2013,"d_956",0,3,1
"2013-09-11",11333,5,9,2013,"d_957",0,3,1
"2013-09-12",11333,6,9,2013,"d_958",0,1,1
"2013-09-13",11333,7,9,2013,"d_959",0,0,1
"2013-09-14",11334,1,9,2013,"d_960",0,2,0
"2013-09-15",11334,2,9,2013,"d_961",0,5,0
